participant,computer_number,exp_condition,trial_type,set_type,set,difficulty_level,stim_order,stim_1_phy,stim_2_phy,stim_3_phy,stim_1_psy,stim_2_psy,stim_3_psy,stim_1_phy_shuffled,stim_2_phy_shuffled,stim_3_phy_shuffled,stim_1_psy_shuffled,stim_2_psy_shuffled,stim_3_psy_shuffled,key_correct_1,key_correct_2,key_resp,choice_num,choice_stim_phy,choice_stim_psy,correct,rt,stim_min,stim_max,choice
4,2,right,attraction,trinary,l-s-dl,easy,[1 0 2],269,327,361.0,12,16,18.0,327,269,361,16,12,18,j,NA,j,1,327,16,1,1.514976978302002,12,18.0,l
4,2,right,attraction,trinary,l-s-dl,equal_1_jnd,[2 0 1],297,327,361.0,14,16,18.0,361,297,327,18,14,16,k,l,k,2,297,14,1,1.0032875537872314,14,18.0,s
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,2.0189788341522217,12,16,l
4,2,right,attraction,binary,l-s,difficult,[1 0],297,344,NA,14,17,NA,344,297,NA,17,14,NA,k,NA,k,2,297,14,1,1.4978783130645752,14,17,s
4,2,right,attraction,trinary,l-s-dl,equal_2_jnd,[1 2 0],283,344,379.0,13,17,19.0,344,379,283,17,19,13,l,j,j,1,344,17,1,2.404782772064209,13,19.0,l
4,2,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,k,2,327,16,1,2.5820839405059814,14,16,l
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,k,2,297,14,1,0.9308958053588867,14,18,s
4,2,right,attraction,trinary,l-s-ds,easy,[0 2 1],297,361,269.0,14,18,12.0,297,269,361,14,12,18,j,NA,j,1,297,14,1,1.6243631839752197,12.0,18,s
4,2,right,filler,binary,NA,NA,[0 1],361,234,NA,17.989784768245272,9.095668499940077,NA,361,234,NA,17.989784768245272,9.095668499940077,NA,j,NA,j,1,361,17.989784768245272,1,2.354670763015747,17.9897847682453,9.09566849994008,NA
4,2,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,1.4017314910888672,14,17,s
4,2,right,attraction,trinary,l-s-dl,easy,[0 1 2],297,361,398.0,14,18,20.0,297,361,398,14,18,20,j,NA,j,1,297,14,1,4.0310704708099365,14,20.0,s
4,2,right,filler,binary,NA,NA,[1 0],247,267,NA,10.201501718212173,11.784537424100565,NA,267,247,NA,11.784537424100565,10.201501718212173,NA,k,NA,j,1,267,11.784537424100565,0,1.3415884971618652,10.2015017182122,11.7845374241006,NA
4,2,right,attraction,trinary,l-s-dl,difficult,[1 0 2],297,344,379.0,14,17,19.0,344,297,379,17,14,19,k,NA,k,2,297,14,1,0.6644818782806396,14,19.0,s
4,2,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,j,1,283,13,1,0.9589259624481201,13,17,s
4,2,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,0.7489454746246338,14,18,s
4,2,right,attraction,binary,l-s,easy,[0 1],269,327,NA,12,16,NA,269,327,NA,12,16,NA,k,NA,k,2,327,16,1,1.1830956935882568,12,16,l
4,2,right,filler,binary,NA,NA,[1 0],314,192,NA,15.160837720739304,5.025345634203404,NA,192,314,NA,5.025345634203404,15.160837720739304,NA,k,NA,k,2,314,15.160837720739304,1,0.8142960071563721,15.1608377207393,5.0253456342034,NA
4,2,right,attraction,trinary,l-s-ds,difficult,[2 0 1],297,344,269.0,14,17,12.0,269,297,344,12,14,17,k,NA,k,2,297,14,1,0.9851205348968506,12.0,17,s
4,2,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,0.6961016654968262,14,16,s
4,2,right,filler,trinary,NA,NA,[0 2 1],334,289,327.0,16.422850561937025,13.434216311434284,16.0,334,327,289,16.422850561937025,16,13.434216311434284,j,NA,k,2,327,16,0,0.7486472129821777,13.4342163114343,16.422850561937,NA
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,k,2,297,14,1,2.018183469772339,14,18,s
4,2,right,attraction,trinary,l-s-dl,difficult,[0 1 2],283,327,361.0,13,16,18.0,283,327,361,13,16,18,k,NA,j,1,283,13,0,6.110965967178345,13,18.0,s
4,2,right,attraction,binary,l-s,equal_2_jnd,[1 0],283,344,NA,13,17,NA,344,283,NA,17,13,NA,j,k,k,2,283,13,1,0.9841623306274414,13,17,s
4,2,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,k,2,344,17,1,2.680509328842163,13,17,l
4,2,right,attraction,trinary,l-s-ds,equal_2_jnd,[2 0 1],283,344,257.0,13,17,11.0,257,283,344,11,13,17,k,l,k,2,283,13,1,0.8028783798217773,11.0,17,s
4,2,right,filler,trinary,NA,NA,[0 1 2],326,185,211.0,15.917162566676303,4.285864474950358,7.0,326,185,211,15.917162566676303,4.285864474950358,7,j,NA,j,1,326,15.917162566676303,1,0.8152368068695068,15.9171625666763,7.0,NA
4,2,right,filler,trinary,NA,NA,[0 2 1],326,200,191.0,15.890217947418758,5.942907377611846,5.0,326,191,200,15.890217947418758,5,5.942907377611846,j,NA,j,1,326,15.890217947418758,1,1.0624849796295166,15.8902179474188,5.94290737761185,NA
4,2,right,filler,binary,NA,NA,[1 0],293,284,NA,13.715048890455945,13.076051014359107,NA,284,293,NA,13.076051014359107,13.715048890455945,NA,k,NA,j,1,284,13.076051014359107,0,9.071013689041138,13.0760510143591,13.7150488904559,NA
4,2,right,filler,trinary,NA,NA,[1 2 0],278,272,361.0,12.647313637584617,12.21474049554672,18.0,272,361,278,12.21474049554672,18,12.647313637584617,l,NA,j,1,272,12.21474049554672,0,1.088444471359253,12.2147404955467,18.0,NA
4,2,right,filler,binary,NA,NA,[0 1],340,301,NA,16.76668875599818,14.257775298901834,NA,340,301,NA,16.76668875599818,14.257775298901834,NA,j,NA,k,2,301,14.257775298901834,0,1.0822405815124512,14.2577752989018,16.7666887559982,NA
4,2,right,filler,binary,NA,NA,[0 1],326,237,NA,15.928297551202068,9.388482722570188,NA,326,237,NA,15.928297551202068,9.388482722570188,NA,j,NA,j,1,326,15.928297551202068,1,0.8616974353790283,15.9282975512021,9.38848272257019,NA
4,2,right,attraction,trinary,l-s-ds,equal_1_jnd,[2 1 0],297,327,269.0,14,16,12.0,269,327,297,12,16,14,l,k,j,1,269,12,0,1.4101231098175049,12.0,16,s
4,2,right,filler,binary,NA,NA,[0 1],321,201,NA,15.595278196649002,6.012441776110791,NA,321,201,NA,15.595278196649002,6.012441776110791,NA,j,NA,j,1,321,15.595278196649002,1,0.9767937660217285,15.595278196649,6.01244177611079,NA
4,2,right,attraction,trinary,l-s-ds,easy,[2 1 0],297,361,269.0,14,18,12.0,269,361,297,12,18,14,l,NA,j,1,269,12,0,7.985537052154541,12.0,18,s
4,2,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,k,2,297,14,1,1.1219055652618408,14,16,s
4,2,right,attraction,trinary,l-s-ds,equal_2_jnd,[1 2 0],283,344,257.0,13,17,11.0,344,257,283,17,11,13,l,j,j,1,344,17,1,0.9928343296051025,11.0,17,l
4,2,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,5.654728412628174,14,16,s
4,2,right,attraction,trinary,l-s-ds,equal_1_jnd,[2 1 0],297,327,269.0,14,16,12.0,269,327,297,12,16,14,l,k,j,1,269,12,0,1.2246966361999512,12.0,16,s
4,2,right,filler,binary,NA,NA,[0 1],298,246,NA,14.05760504079765,10.114881485933438,NA,298,246,NA,14.05760504079765,10.114881485933438,NA,j,NA,k,2,246,10.114881485933438,0,1.2885527610778809,10.1148814859334,14.0576050407977,NA
4,2,right,filler,trinary,NA,NA,[0 2 1],331,271,182.0,16.20430877427639,12.122597752022555,4.0,331,182,271,16.20430877427639,4,12.122597752022555,j,NA,j,1,331,16.20430877427639,1,0.8438746929168701,12.1225977520226,4.0,NA
4,2,right,attraction,trinary,l-s-ds,easy,[0 1 2],297,361,269.0,14,18,12.0,297,361,269,14,18,12,j,NA,j,1,297,14,1,1.3857617378234863,12.0,18,s
4,2,right,attraction,binary,l-s,difficult,[1 0],297,344,NA,14,17,NA,344,297,NA,17,14,NA,k,NA,j,1,344,17,0,1.1460230350494385,14,17,l
4,2,right,attraction,trinary,l-s-ds,easy,[1 2 0],269,327,244.0,12,16,10.0,327,244,269,16,10,12,j,NA,j,1,327,16,1,0.7830188274383545,10.0,16,l
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,k,2,327,16,1,1.0018773078918457,13,16,l
4,2,right,filler,trinary,NA,NA,[0 1 2],353,169,257.0,17.562996056050544,2.4959196138661355,11.0,353,169,257,17.562996056050544,2.4959196138661355,11,j,NA,j,1,353,17.562996056050544,1,1.1724481582641602,11.0,2.49591961386614,NA
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,1.338012933731079,12,16,l
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,k,2,297,14,1,0.7566795349121094,14,18,s
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,k,2,327,16,1,2.3693900108337402,13,16,l
4,2,right,attraction,trinary,l-s-dl,equal_2_jnd,[2 0 1],283,344,379.0,13,17,19.0,379,283,344,19,13,17,k,l,k,2,283,13,1,1.7576649188995361,13,19.0,s
4,2,right,filler,trinary,NA,NA,[0 2 1],298,448,269.0,14.095305104835688,22.443864309461787,12.0,298,269,448,14.095305104835688,12,22.443864309461787,j,NA,j,1,298,14.095305104835688,1,0.8066065311431885,12.0,22.4438643094618,NA
4,2,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,k,2,297,14,1,1.0017783641815186,14,16,s
4,2,right,attraction,trinary,l-s-dl,equal_1_jnd,[0 2 1],297,327,361.0,14,16,18.0,297,361,327,14,18,16,j,l,j,1,297,14,1,0.6962409019470215,14,18.0,s
4,2,right,attraction,trinary,l-s-ds,easy,[0 2 1],269,327,244.0,12,16,10.0,269,244,327,12,10,16,l,NA,j,1,269,12,0,1.1125195026397705,10.0,16,s
4,2,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,1.435020923614502,14,17,s
4,2,right,filler,trinary,NA,NA,[1 2 0],314,331,158.0,15.111942909958636,16.24591615400277,1.0,331,158,314,16.24591615400277,1,15.111942909958636,l,NA,j,1,331,16.24591615400277,0,1.0657296180725098,1.0,16.2459161540028,NA
4,2,right,attraction,trinary,l-s-ds,difficult,[2 0 1],297,344,269.0,14,17,12.0,269,297,344,12,14,17,k,NA,k,2,297,14,1,2.951982259750366,12.0,17,s
4,2,right,attraction,trinary,l-s-ds,difficult,[1 2 0],283,327,257.0,13,16,11.0,327,257,283,16,11,13,j,NA,k,2,257,11,0,1.0812640190124512,11.0,16,s
4,2,right,attraction,trinary,l-s-dl,easy,[0 1 2],269,327,361.0,12,16,18.0,269,327,361,12,16,18,k,NA,k,2,327,16,1,1.227492094039917,12,18.0,l
4,2,right,attraction,binary,l-s,easy,[0 1],269,327,NA,12,16,NA,269,327,NA,12,16,NA,k,NA,j,1,269,12,0,1.2432093620300293,12,16,s
4,2,right,attraction,trinary,l-s-ds,easy,[2 1 0],269,327,244.0,12,16,10.0,244,327,269,10,16,12,k,NA,j,1,244,10,0,7.625167369842529,10.0,16,s
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,j,1,283,13,0,4.226763963699341,13,16,s
4,2,right,attraction,binary,l-s,equal_2_jnd,[1 0],283,344,NA,13,17,NA,344,283,NA,17,13,NA,j,k,k,2,283,13,1,1.2079119682312012,13,17,s
4,2,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,k,2,283,13,0,0.7986316680908203,13,16,s
4,2,right,attraction,trinary,l-s-ds,difficult,[0 1 2],297,344,269.0,14,17,12.0,297,344,269,14,17,12,j,NA,k,2,344,17,0,0.9457747936248779,12.0,17,l
4,2,right,attraction,trinary,l-s-dl,difficult,[1 2 0],297,344,379.0,14,17,19.0,344,379,297,17,19,14,l,NA,j,1,344,17,0,0.8989691734313965,14,19.0,l
4,2,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,k,2,283,13,0,0.9488277435302734,13,16,s
4,2,right,attraction,binary,l-s,equal_2_jnd,[1 0],283,344,NA,13,17,NA,344,283,NA,17,13,NA,j,k,k,2,283,13,1,1.5908167362213135,13,17,s
4,2,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,1.6185860633850098,14,16,s
4,2,right,attraction,trinary,l-s-ds,equal_1_jnd,[0 1 2],297,327,269.0,14,16,12.0,297,327,269,14,16,12,j,k,j,1,297,14,1,0.9013171195983887,12.0,16,s
4,2,right,filler,trinary,NA,NA,[0 2 1],291,154,379.0,13.56086720334078,0.4888625058811158,19.0,291,379,154,13.56086720334078,19,0.4888625058811158,j,NA,j,1,291,13.56086720334078,1,0.5691237449645996,0.488862505881116,19.0,NA
4,2,right,filler,binary,NA,NA,[0 1],330,392,NA,16.179210194719555,19.694879207527265,NA,330,392,NA,16.179210194719555,19.694879207527265,NA,j,NA,j,1,330,16.179210194719555,1,0.81732177734375,16.1792101947196,19.6948792075273,NA
4,2,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,1.5473148822784424,14,18,s
4,2,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,0.843937873840332,14,17,s
4,2,right,attraction,trinary,l-s-dl,easy,[1 2 0],269,327,361.0,12,16,18.0,327,361,269,16,18,12,j,NA,j,1,327,16,1,0.94412994384765625,12,18.0,l
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,k,2,297,14,1,0.8774824142456055,14,18,s
4,2,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,j,1,283,13,1,0.7305996417999268,13,17,s
4,2,right,attraction,trinary,l-s-dl,easy,[0 2 1],297,361,398.0,14,18,20.0,297,398,361,14,20,18,j,NA,j,1,297,14,1,0.8997161388397217,14,20.0,s
4,2,right,filler,binary,NA,NA,[1 0],289,219,NA,13.442925932172274,7.763479906716384,NA,219,289,NA,7.763479906716384,13.442925932172274,NA,k,NA,k,2,289,13.442925932172274,1,1.01047682762146,13.4429259321723,7.76347990671638,NA
4,2,right,attraction,trinary,l-s-dl,difficult,[0 1 2],297,344,379.0,14,17,19.0,297,344,379,14,17,19,j,NA,j,1,297,14,1,0.6919605731964111,14,19.0,s
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,j,1,283,13,0,0.656041145324707,13,16,s
4,2,right,attraction,trinary,l-s-ds,difficult,[2 0 1],283,327,257.0,13,16,11.0,257,283,327,11,13,16,l,NA,k,2,283,13,0,0.8553462028503418,11.0,16,s
4,2,right,attraction,binary,l-s,difficult,[1 0],297,344,NA,14,17,NA,344,297,NA,17,14,NA,k,NA,k,2,297,14,1,0.8637101650238037,14,17,s
4,2,right,attraction,trinary,l-s-dl,equal_1_jnd,[0 2 1],297,327,361.0,14,16,18.0,297,361,327,14,18,16,j,l,j,1,297,14,1,0.7773895263671875,14,18.0,s
4,2,right,attraction,trinary,l-s-ds,equal_2_jnd,[2 0 1],283,344,257.0,13,17,11.0,257,283,344,11,13,17,k,l,k,2,283,13,1,0.6847889423370361,11.0,17,s
4,2,right,filler,trinary,NA,NA,[1 0 2],385,312,418.0,19.336095286358866,15.020702904439531,21.0,312,385,418,15.020702904439531,19.336095286358866,21,k,NA,j,1,312,15.020702904439531,0,1.1347672939300537,15.0207029044395,21.0,NA
4,2,right,attraction,trinary,l-s-dl,difficult,[1 2 0],283,327,361.0,13,16,18.0,327,361,283,16,18,13,j,NA,j,1,327,16,1,1.9475979804992676,13,18.0,l
4,2,right,filler,trinary,NA,NA,[1 0 2],257,344,361.0,11.009586441660442,17.02235630946234,18.0,344,257,361,17.02235630946234,11.009586441660442,18,k,NA,k,2,257,11.009586441660442,1,0.7368628978729248,11.0095864416604,18.0,NA
4,2,right,filler,trinary,NA,NA,[2 1 0],339,401,165.0,16.73295807680157,20.14122284366749,2.0,165,401,339,2,20.14122284366749,16.73295807680157,l,NA,k,2,401,20.14122284366749,0,1.2035493850708008,16.7329580768016,20.1412228436675,NA
4,2,right,attraction,trinary,l-s-dl,equal_2_jnd,[0 1 2],283,344,379.0,13,17,19.0,283,344,379,13,17,19,j,k,j,1,283,13,1,0.9187445640563965,13,19.0,s
4,2,right,attraction,trinary,l-s-ds,equal_1_jnd,[2 0 1],297,327,269.0,14,16,12.0,269,297,327,12,14,16,k,l,j,1,269,12,0,1.1492083072662354,12.0,16,s
4,2,right,attraction,binary,l-s,easy,[0 1],269,327,NA,12,16,NA,269,327,NA,12,16,NA,k,NA,j,1,269,12,0,1.4924066066741943,12,16,s
4,2,right,filler,binary,NA,NA,[1 0],330,392,NA,16.179210194719555,19.694879207527265,NA,392,330,NA,19.694879207527265,16.179210194719555,NA,k,NA,k,2,330,16.179210194719555,1,0.5268843173980713,16.1792101947196,19.6948792075273,NA
4,2,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,k,2,297,14,1,0.9735462665557861,14,16,s
4,2,right,filler,trinary,NA,NA,[1 0 2],326,200,191.0,15.890217947418758,5.942907377611846,5.0,200,326,191,5.942907377611846,15.890217947418758,5,k,NA,j,1,200,5.942907377611846,0,0.76828932762146,15.8902179474188,5.94290737761185,NA
4,2,right,attraction,trinary,l-s-ds,easy,[1 2 0],269,327,244.0,12,16,10.0,327,244,269,16,10,12,j,NA,k,2,244,10,0,0.9989414215087891,10.0,16,s
4,2,right,attraction,trinary,l-s-ds,difficult,[2 0 1],297,344,269.0,14,17,12.0,269,297,344,12,14,17,k,NA,j,1,269,12,0,0.9469099044799805,12.0,17,s
4,2,right,filler,trinary,NA,NA,[0 1 2],339,401,165.0,16.73295807680157,20.14122284366749,2.0,339,401,165,16.73295807680157,20.14122284366749,2,j,NA,j,1,339,16.73295807680157,1,1.608156681060791,16.7329580768016,20.1412228436675,NA
4,2,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,j,1,327,16,1,1.1227965354919434,13,16,l
4,2,right,filler,binary,NA,NA,[0 1],361,234,NA,17.989784768245272,9.095668499940077,NA,361,234,NA,17.989784768245272,9.095668499940077,NA,j,NA,j,1,361,17.989784768245272,1,4.53402304649353,17.9897847682453,9.09566849994008,NA
4,2,right,filler,trinary,NA,NA,[0 2 1],385,312,418.0,19.336095286358866,15.020702904439531,21.0,385,418,312,19.336095286358866,21,15.020702904439531,j,NA,j,1,385,19.336095286358866,1,3.8693156242370605,15.0207029044395,21.0,NA
4,2,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,0.9334096908569336,14,18,s
4,2,right,filler,binary,NA,NA,[1 0],340,301,NA,16.76668875599818,14.257775298901834,NA,301,340,NA,14.257775298901834,16.76668875599818,NA,k,NA,j,1,301,14.257775298901834,0,5.103850841522217,14.2577752989018,16.7666887559982,NA
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,k,2,297,14,1,0.8941938877105713,14,18,s
4,2,right,attraction,trinary,l-s-dl,equal_2_jnd,[0 2 1],283,344,379.0,13,17,19.0,283,379,344,13,19,17,j,l,j,1,283,13,1,0.9139788150787354,13,19.0,s
4,2,right,attraction,binary,l-s,difficult,[1 0],297,344,NA,14,17,NA,344,297,NA,17,14,NA,k,NA,k,2,297,14,1,6.049014329910278,14,17,s
4,2,right,attraction,trinary,l-s-dl,difficult,[2 0 1],297,344,379.0,14,17,19.0,379,297,344,19,14,17,k,NA,k,2,297,14,1,1.7740225791931152,14,19.0,s
4,2,right,filler,binary,NA,NA,[0 1],321,201,NA,15.595278196649002,6.012441776110791,NA,321,201,NA,15.595278196649002,6.012441776110791,NA,j,NA,k,2,201,6.012441776110791,0,1.3675484657287598,15.595278196649,6.01244177611079,NA
4,2,right,attraction,trinary,l-s-dl,easy,[2 1 0],269,327,361.0,12,16,18.0,361,327,269,18,16,12,k,NA,k,2,327,16,1,0.903609037399292,12,18.0,l
4,2,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,0.7508928775787354,14,17,s
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,j,1,283,13,0,0.796485185623169,13,16,s
4,2,right,filler,binary,NA,NA,[1 0],314,192,NA,15.160837720739304,5.025345634203404,NA,192,314,NA,5.025345634203404,15.160837720739304,NA,k,NA,k,2,314,15.160837720739304,1,1.7349140644073486,15.1608377207393,5.0253456342034,NA
4,2,right,attraction,trinary,l-s-dl,difficult,[2 0 1],297,344,379.0,14,17,19.0,379,297,344,19,14,17,k,NA,k,2,297,14,1,1.0780389308929443,14,19.0,s
4,2,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,0.5907208919525146,14,16,s
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,k,2,297,14,1,0.606787919998169,14,18,s
4,2,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,0.5382425785064697,14,17,s
4,2,right,attraction,trinary,l-s-dl,easy,[2 1 0],297,361,398.0,14,18,20.0,398,361,297,20,18,14,l,NA,k,2,361,18,0,1.62672758102417,14,20.0,l
4,2,right,attraction,binary,l-s,difficult,[1 0],297,344,NA,14,17,NA,344,297,NA,17,14,NA,k,NA,j,1,344,17,0,0.6347465515136719,14,17,l
4,2,right,attraction,trinary,l-s-dl,equal_2_jnd,[0 1 2],283,344,379.0,13,17,19.0,283,344,379,13,17,19,j,k,j,1,283,13,1,0.9870936870574951,13,19.0,s
4,2,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,0.6690866947174072,14,18,s
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,k,2,269,12,0,0.44029736518859863,12,16,s
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,1.9376943111419678,12,16,l
4,2,right,attraction,trinary,l-s-dl,difficult,[0 1 2],283,327,361.0,13,16,18.0,283,327,361,13,16,18,k,NA,k,2,327,16,1,0.5092077255249023,13,18.0,l
4,2,right,filler,binary,NA,NA,[1 0],278,171,NA,12.658381653481424,2.6258213486289605,NA,171,278,NA,2.6258213486289605,12.658381653481424,NA,k,NA,k,2,278,12.658381653481424,1,0.5749361515045166,12.6583816534814,2.62582134862896,NA
4,2,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,k,2,327,16,1,1.9599699974060059,14,16,l
4,2,right,filler,trinary,NA,NA,[1 0 2],257,344,361.0,11.009586441660442,17.02235630946234,18.0,344,257,361,17.02235630946234,11.009586441660442,18,k,NA,j,1,344,17.02235630946234,0,1.1398515701293945,11.0095864416604,18.0,NA
4,2,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,k,2,344,17,1,1.443739652633667,13,17,l
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,3.9972524642944336,12,16,l
4,2,right,attraction,binary,l-s,easy,[1 0],297,361,NA,14,18,NA,361,297,NA,18,14,NA,k,NA,j,1,361,18,0,2.7224864959716797,14,18,l
4,2,right,filler,binary,NA,NA,[0 1],289,219,NA,13.442925932172274,7.763479906716384,NA,289,219,NA,13.442925932172274,7.763479906716384,NA,j,NA,j,1,289,13.442925932172274,1,1.1043100357055664,13.4429259321723,7.76347990671638,NA
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,k,2,327,16,1,1.473552942276001,13,16,l
4,2,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,j,1,283,13,1,0.7851924896240234,13,17,s
4,2,right,attraction,trinary,l-s-ds,equal_2_jnd,[2 1 0],283,344,257.0,13,17,11.0,257,344,283,11,17,13,l,k,k,2,344,17,1,3.300987720489502,11.0,17,l
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,j,1,283,13,0,2.2037408351898193,13,16,s
4,2,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,k,2,327,16,1,0.8300271034240723,13,16,l
4,2,right,filler,binary,NA,NA,[0 1],247,267,NA,10.201501718212173,11.784537424100565,NA,247,267,NA,10.201501718212173,11.784537424100565,NA,j,NA,k,2,267,11.784537424100565,0,1.0866999626159668,10.2015017182122,11.7845374241006,NA
4,2,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,k,2,344,17,1,0.9571125507354736,13,17,l
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,0.6395182609558105,12,16,l
4,2,right,attraction,trinary,l-s-ds,difficult,[2 0 1],297,344,269.0,14,17,12.0,269,297,344,12,14,17,k,NA,k,2,297,14,1,1.5823326110839844,12.0,17,s
4,2,right,attraction,trinary,l-s-dl,easy,[1 0 2],297,361,398.0,14,18,20.0,361,297,398,18,14,20,k,NA,j,1,361,18,0,0.9085807800292969,14,20.0,l
4,2,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,0.70467209815979,12,16,l
4,2,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,k,2,344,17,0,0.6694660186767578,14,17,l
4,2,right,attraction,trinary,l-s-dl,easy,[1 0 2],269,327,361.0,12,16,18.0,327,269,361,16,12,18,j,NA,j,1,327,16,1,0.6318378448486328,12,18.0,l
