"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","1818","5001942","0.0-15.0-0.201","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","19","80","20","63","k","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1819","5004205","0.0-15.0-1.201","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1801","j","transfer","","","transfer_trial","","","","0","b","ba","19","80","20","63","k","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1820","5008219","0.0-15.0-2.201","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","0","b","ba","19","80","20","63","","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1821","5008529","0.0-15.0-3.201","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1822","5009038","0.0-15.0-0.202","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","25","66","25","59.25","kl","","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1823","5013981","0.0-15.0-1.202","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","4479","k","transfer","","","transfer_trial","","","","1","a","bac","25","66","25","59.25","kl","attraction","trinary","ac","both","90","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1824","5014493","0.0-15.0-2.202","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","bac","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1825","5014807","0.0-15.0-3.202","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1826","5015317","0.0-15.0-0.203","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","22","75","25","84","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1827","5016493","0.0-15.0-1.203","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","714","j","transfer","","","transfer_trial","","","","1","a","ab","22","75","25","84","jk","attraction","binary","ab","both","90","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1828","5017005","0.0-15.0-2.203","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","ab","22","75","25","84","","attraction","binary","ab","both","","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1829","5017316","0.0-15.0-3.203","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1830","5017825","0.0-15.0-0.204","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","cab","25","66","25","59.25","jk","","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1831","5018774","0.0-15.0-1.204","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","486","k","transfer","","","transfer_trial","","","","1","a","cab","25","66","25","59.25","jk","attraction","trinary","ac","both","90","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1832","5019285","0.0-15.0-2.204","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","cab","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1833","5019594","0.0-15.0-3.204","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1834","5020104","0.0-15.0-0.205","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","75","17","49","k","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1835","5020870","0.0-15.0-1.205","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","303","j","transfer","","","transfer_trial","","","","0","b","ba","25","75","17","49","k","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1836","5024880","0.0-15.0-2.205","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","0","b","ba","25","75","17","49","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1837","5025189","0.0-15.0-3.205","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1838","5025699","0.0-15.0-0.206","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bca","29","61","23","50","l","","","","","","","","","","","","","37","33",""
"","","","","","canvas-keyboard-response","1839","5026509","0.0-15.0-1.206","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","349","k","transfer","","","transfer_trial","","","","0","c","bca","29","61","23","50","l","filler_sample","trinary","a","","","","","","","in","out1","","37","33",""
"","","","","","canvas-keyboard-response","1840","5030521","0.0-15.0-2.206","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","0","c","bca","29","61","23","50","","filler_sample","trinary","a","","","","","","","in","out1","","37","33",""
"","","","","","canvas-keyboard-response","1841","5030831","0.0-15.0-3.206","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1842","5031341","0.0-15.0-0.207","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","28","75","25","66","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1843","5032422","0.0-15.0-1.207","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","619","j","transfer","","","transfer_trial","","","","1","b","ba","28","75","25","66","jk","attraction","binary","ab","both","90","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1844","5032939","0.0-15.0-2.207","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","b","ba","28","75","25","66","","attraction","binary","ab","both","","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1845","5033251","0.0-15.0-3.207","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1846","5033761","0.0-15.0-0.208","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","24","75","35","103","k","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1847","5037286","0.0-15.0-1.208","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","3060","k","transfer","","","transfer_trial","","","","1","a","ba","24","75","35","103","k","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1848","5038300","0.0-15.0-2.208","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","ba","24","75","35","103","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1849","5038611","0.0-15.0-3.208","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1850","5039121","0.0-15.0-0.209","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","24","75","16","103","k","","","","","","","","","","","","","16","102",""
"","","","","","canvas-keyboard-response","1851","5041670","0.0-15.0-1.209","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2085","k","transfer","","","transfer_trial","","","","1","a","bac","24","75","16","103","k","filler_easy","trinary","a","","","","","","","in","out1","out2","16","102",""
"","","","","","canvas-keyboard-response","1852","5042682","0.0-15.0-2.209","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","bac","24","75","16","103","","filler_easy","trinary","a","","","","","","","in","out1","out2","16","102",""
"","","","","","canvas-keyboard-response","1853","5042993","0.0-15.0-3.209","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1854","5043503","0.0-15.0-0.210","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","24","67","20","89","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1855","5045341","0.0-15.0-1.210","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1376","j","transfer","","","transfer_trial","","","","1","a","ab","24","67","20","89","j","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1856","5046353","0.0-15.0-2.210","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","ab","24","67","20","89","","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1857","5046662","0.0-15.0-3.210","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1858","5047172","0.0-15.0-0.211","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","84","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1859","5048732","0.0-15.0-1.211","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1095","j","transfer","","","transfer_trial","","","","1","b","ba","25","84","22","75","jk","attraction","binary","ab","both","90","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1860","5049246","0.0-15.0-2.211","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","b","ba","25","84","22","75","","attraction","binary","ab","both","","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1861","5049555","0.0-15.0-3.211","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1862","5050065","0.0-15.0-0.212","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","abc","25","84","25","90.75","jl","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1863","5051901","0.0-15.0-1.212","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1374","l","transfer","","","transfer_trial","","","","1","c","abc","25","84","25","90.75","jl","attraction","trinary","ac","both","180","t","d","c","3","","","","25","66",""
"","","","","","canvas-keyboard-response","1864","5052412","0.0-15.0-2.212","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","l","transfer","","","transfer_feedback","","","","1","c","abc","25","84","25","90.75","","attraction","trinary","ac","both","","t","d","c","3","","","","25","66",""
"","","","","","canvas-keyboard-response","1865","5052722","0.0-15.0-3.212","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1866","5053231","0.0-15.0-0.213","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bca","28","75","30.25","75","kl","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1867","5054908","0.0-15.0-1.213","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1216","l","transfer","","","transfer_trial","","","","1","a","bca","28","75","30.25","75","kl","attraction","trinary","ac","both","90","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1868","5055421","0.0-15.0-2.213","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","l","transfer","","","transfer_feedback","","","","1","a","bca","28","75","30.25","75","","attraction","trinary","ac","both","","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1869","5055730","0.0-15.0-3.213","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1870","5056239","0.0-15.0-0.214","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","abc","25","76","17","49","j","","","","","","","","","","","","","34","47",""
"","","","","","canvas-keyboard-response","1871","5059132","0.0-15.0-1.214","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2432","j","transfer","","","transfer_trial","","","","1","a","abc","25","76","17","49","j","filler_easy","trinary","a","","","","","","","in","out1","out2","34","47",""
"","","","","","canvas-keyboard-response","1872","5060144","0.0-15.0-2.214","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","abc","25","76","17","49","","filler_easy","trinary","a","","","","","","","in","out1","out2","34","47",""
"","","","","","canvas-keyboard-response","1873","5060454","0.0-15.0-3.214","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1874","5060963","0.0-15.0-0.215","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","84","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1875","5062773","0.0-15.0-1.215","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1348","j","transfer","","","transfer_trial","","","","1","b","ba","25","84","22","75","jk","attraction","binary","ab","both","90","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1876","5063284","0.0-15.0-2.215","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","b","ba","25","84","22","75","","attraction","binary","ab","both","","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1877","5063595","0.0-15.0-3.215","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1878","5064109","0.0-15.0-0.216","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","cab","25","76","16","101","k","","","","","","","","","","","","","34","102",""
"","","","","","canvas-keyboard-response","1879","5066445","0.0-15.0-1.216","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1870","k","transfer","","","transfer_trial","","","","1","a","cab","25","76","16","101","k","filler_easy","trinary","a","","","","","","","in","out1","out2","34","102",""
"","","","","","canvas-keyboard-response","1880","5067459","0.0-15.0-2.216","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","cab","25","76","16","101","","filler_easy","trinary","a","","","","","","","in","out1","out2","34","102",""
"","","","","","canvas-keyboard-response","1881","5067770","0.0-15.0-3.216","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1882","5068283","0.0-15.0-0.217","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","25","84","25","66","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1883","5070925","0.0-15.0-1.217","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2178","j","transfer","","","transfer_trial","","","","1","a","ab","25","84","25","66","jk","attraction","binary","ab","both","180","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1884","5071436","0.0-15.0-2.217","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","ab","25","84","25","66","","attraction","binary","ab","both","","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1885","5071746","0.0-15.0-3.217","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1886","5072255","0.0-15.0-0.218","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","cba","25","66","25","59.25","jl","","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1887","5073461","0.0-15.0-1.218","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","742","k","transfer","","","transfer_trial","","","","0","b","cba","25","66","25","59.25","jl","attraction","trinary","ac","both","90","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1888","5073974","0.0-15.0-2.218","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","0","b","cba","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1889","5074285","0.0-15.0-3.218","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1890","5074794","0.0-15.0-0.219","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","28","75","30.25","75","kl","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1891","5076092","0.0-15.0-1.219","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","835","j","transfer","","","transfer_trial","","","","0","b","bac","28","75","30.25","75","kl","attraction","trinary","ac","both","90","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1892","5076605","0.0-15.0-2.219","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","0","b","bac","28","75","30.25","75","","attraction","trinary","ac","both","","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1893","5076920","0.0-15.0-3.219","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1894","5077428","0.0-15.0-0.220","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","66","28","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1895","5081109","0.0-15.0-1.220","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","3216","k","transfer","","","transfer_trial","","","","1","a","ba","25","66","28","75","jk","attraction","binary","ab","both","90","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1896","5081619","0.0-15.0-2.220","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","ba","25","66","28","75","","attraction","binary","ab","both","","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1897","5081930","0.0-15.0-3.220","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1898","5082440","0.0-15.0-0.221","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","28","74","33","111","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1899","5086316","0.0-15.0-1.221","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","3415","j","transfer","","","transfer_trial","","","","1","a","ab","28","74","33","111","j","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1900","5087329","0.0-15.0-2.221","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","ab","28","74","33","111","","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1901","5087638","0.0-15.0-3.221","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1902","5088148","0.0-15.0-0.222","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","25","66","25","84","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1903","5091540","0.0-15.0-1.222","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2932","k","transfer","","","transfer_trial","","","","1","b","ab","25","66","25","84","jk","attraction","binary","ab","both","180","t","c","","4","","","","null","null",""
