"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","1871","1828608","0.0-15.0-1.214","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1764","j","transfer","","","transfer_trial","","","","1","a","ab","25","66","25","84","jk","attraction","binary","ab","both","180","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1872","1829124","0.0-15.0-2.214","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","ab","25","66","25","84","","attraction","binary","ab","both","","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1873","1829440","0.0-15.0-3.214","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1874","1829951","0.0-15.0-0.215","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ba","25","66","28","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1875","1832320","0.0-15.0-1.215","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1904","k","transfer","","","transfer_trial","","","","1","a","ba","25","66","28","75","jk","attraction","binary","ab","both","90","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1876","1832834","0.0-15.0-2.215","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","ba","25","66","28","75","","attraction","binary","ab","both","","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1877","1833153","0.0-15.0-3.215","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1878","1833663","0.0-15.0-0.216","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","bac","25","84","25","90.75","kl","","","","","","","","","","","","","22","75",""
"","","","","","canvas-keyboard-response","1879","1838320","0.0-15.0-1.216","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","4191","l","transfer","","","transfer_trial","","","","1","c","bac","25","84","25","90.75","kl","attraction","trinary","ac","both","90","t","d","c","4","","","","22","75",""
"","","","","","canvas-keyboard-response","1880","1838832","0.0-15.0-2.216","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","l","transfer","","","transfer_feedback","","","","1","c","bac","25","84","25","90.75","","attraction","trinary","ac","both","","t","d","c","4","","","","22","75",""
"","","","","","canvas-keyboard-response","1881","1839149","0.0-15.0-3.216","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1882","1839659","0.0-15.0-0.217","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","bca","25","66","25","59.25","kl","","","","","","","","","","","","","25","84",""
"","","","","","canvas-keyboard-response","1883","1841944","0.0-15.0-1.217","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1816","l","transfer","","","transfer_trial","","","","1","a","bca","25","66","25","59.25","kl","attraction","trinary","ac","both","180","t","d","c","4","","","","25","84",""
"","","","","","canvas-keyboard-response","1884","1842458","0.0-15.0-2.217","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","l","transfer","","","transfer_feedback","","","","1","a","bca","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","4","","","","25","84",""
"","","","","","canvas-keyboard-response","1885","1842772","0.0-15.0-3.217","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1886","1843278","0.0-15.0-0.218","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cab","22","75","19.75","75","jk","","","","","","","","","","","","","25","84",""
"","","","","","canvas-keyboard-response","1887","1845375","0.0-15.0-1.218","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1632","k","transfer","","","transfer_trial","","","","1","a","cab","22","75","19.75","75","jk","attraction","trinary","ac","both","90","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1888","1845886","0.0-15.0-2.218","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","cab","22","75","19.75","75","","attraction","trinary","ac","both","","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1889","1846202","0.0-15.0-3.218","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1890","1846712","0.0-15.0-0.219","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ab","25","75","16","49","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1891","1849815","0.0-15.0-1.219","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2639","j","transfer","","","transfer_trial","","","","1","a","ab","25","75","16","49","j","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1892","1850828","0.0-15.0-2.219","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","ab","25","75","16","49","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1893","1851144","0.0-15.0-3.219","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1894","1851654","0.0-15.0-0.220","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","acb","22","75","19.75","75","jk","","","","","","","","","","","","","25","84",""
"","","","","","canvas-keyboard-response","1895","1853838","0.0-15.0-1.220","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1718","j","transfer","","","transfer_trial","","","","1","a","acb","22","75","19.75","75","jk","attraction","trinary","ac","both","90","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1896","1854353","0.0-15.0-2.220","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","acb","22","75","19.75","75","","attraction","trinary","ac","both","","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1897","1854663","0.0-15.0-3.220","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1898","1855172","0.0-15.0-0.221","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ab","27","60","28","44","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1899","1857295","0.0-15.0-1.221","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1661","j","transfer","","","transfer_trial","","","","1","a","ab","27","60","28","44","j","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1900","1858306","0.0-15.0-2.221","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","ab","27","60","28","44","","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1901","1858620","0.0-15.0-3.221","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1902","1859128","0.0-15.0-0.222","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","bca","23","65","28","55","l","","","","","","","","","","","","","18","44",""
"","","","","","canvas-keyboard-response","1903","1861352","0.0-15.0-1.222","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1760","j","transfer","","","transfer_trial","","","","0","b","bca","23","65","28","55","l","filler_sample","trinary","a","","","","","","","in","out1","","18","44",""
"","","","","","canvas-keyboard-response","1904","1865364","0.0-15.0-2.222","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","0","b","bca","23","65","28","55","","filler_sample","trinary","a","","","","","","","in","out1","","18","44",""
"","","","","","canvas-keyboard-response","1905","1865688","0.0-15.0-3.222","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1906","1866199","0.0-15.0-0.223","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cab","25","79","34","43","k","","","","","","","","","","","","","12","76",""
"","","","","","canvas-keyboard-response","1907","1870600","0.0-15.0-1.223","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","3936","k","transfer","","","transfer_trial","","","","1","a","cab","25","79","34","43","k","filler_sample","trinary","a","","","","","","","in","out1","","12","76",""
"","","","","","canvas-keyboard-response","1908","1871613","0.0-15.0-2.223","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","cab","25","79","34","43","","filler_sample","trinary","a","","","","","","","in","out1","","12","76",""
"","","","","","canvas-keyboard-response","1909","1871939","0.0-15.0-3.223","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1910","1872449","0.0-15.0-0.224","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ba","28","75","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1911","1873951","0.0-15.0-1.224","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1042","k","transfer","","","transfer_trial","","","","1","a","ba","28","75","22","75","jk","attraction","binary","ab","both","180","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1912","1874462","0.0-15.0-2.224","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","ba","28","75","22","75","","attraction","binary","ab","both","","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1913","1874775","0.0-15.0-3.224","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1914","1875288","0.0-15.0-0.225","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cab","28","75","30.25","75","jk","","","","","","","","","","","","","22","75",""
"","","","","","canvas-keyboard-response","1915","1876734","0.0-15.0-1.225","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","981","k","transfer","","","transfer_trial","","","","1","a","cab","28","75","30.25","75","jk","attraction","trinary","ac","both","180","t","d","c","1","","","","22","75",""
"","","","","","canvas-keyboard-response","1916","1877249","0.0-15.0-2.225","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","cab","28","75","30.25","75","","attraction","trinary","ac","both","","t","d","c","1","","","","22","75",""
"","","","","","canvas-keyboard-response","1917","1877562","0.0-15.0-3.225","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1918","1878075","0.0-15.0-0.226","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cba","25","84","25","90.75","jl","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1919","1881287","0.0-15.0-1.226","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2737","j","transfer","","","transfer_trial","","","","1","c","cba","25","84","25","90.75","jl","attraction","trinary","ac","both","180","t","d","c","3","","","","25","66",""
"","","","","","canvas-keyboard-response","1920","1881800","0.0-15.0-2.226","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","c","cba","25","84","25","90.75","","attraction","trinary","ac","both","","t","d","c","3","","","","25","66",""
"","","","","","canvas-keyboard-response","1921","1882113","0.0-15.0-3.226","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1922","1882623","0.0-15.0-0.227","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cba","25","66","25","59.25","jl","","","","","","","","","","","","","25","84",""
"","","","","","canvas-keyboard-response","1923","1884784","0.0-15.0-1.227","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1693","l","transfer","","","transfer_trial","","","","1","a","cba","25","66","25","59.25","jl","attraction","trinary","ac","both","180","t","d","c","4","","","","25","84",""
"","","","","","canvas-keyboard-response","1924","1885296","0.0-15.0-2.227","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","l","transfer","","","transfer_feedback","","","","1","a","cba","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","4","","","","25","84",""
"","","","","","canvas-keyboard-response","1925","1885608","0.0-15.0-3.227","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1926","1886118","0.0-15.0-0.228","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cab","28","75","30.25","75","jk","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1927","1888015","0.0-15.0-1.228","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1434","j","transfer","","","transfer_trial","","","","1","c","cab","28","75","30.25","75","jk","attraction","trinary","ac","both","90","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1928","1888528","0.0-15.0-2.228","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","c","cab","28","75","30.25","75","","attraction","trinary","ac","both","","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1929","1888844","0.0-15.0-3.228","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1930","1889354","0.0-15.0-0.229","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ba","26","75","37","102","k","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1931","1891191","0.0-15.0-1.229","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1374","k","transfer","","","transfer_trial","","","","1","a","ba","26","75","37","102","k","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1932","1892204","0.0-15.0-2.229","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","ba","26","75","37","102","","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1933","1892520","0.0-15.0-3.229","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1934","1893032","0.0-15.0-0.230","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cba","25","66","25","59.25","jl","","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1935","1894584","0.0-15.0-1.230","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1082","k","transfer","","","transfer_trial","","","","0","b","cba","25","66","25","59.25","jl","attraction","trinary","ac","both","90","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1936","1895098","0.0-15.0-2.230","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","0","b","cba","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1937","1895411","0.0-15.0-3.230","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1938","1895922","0.0-15.0-0.231","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","cba","28","75","30.25","75","jl","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1939","1897558","0.0-15.0-1.231","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1163","k","transfer","","","transfer_trial","","","","0","b","cba","28","75","30.25","75","jl","attraction","trinary","ac","both","90","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1940","1898070","0.0-15.0-2.231","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","0","b","cba","28","75","30.25","75","","attraction","trinary","ac","both","","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1941","1898385","0.0-15.0-3.231","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1942","1898896","0.0-15.0-0.232","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ba","28","75","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1943","1901193","0.0-15.0-1.232","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1832","k","transfer","","","transfer_trial","","","","1","a","ba","28","75","22","75","jk","attraction","binary","ab","both","180","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1944","1901705","0.0-15.0-2.232","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","ba","28","75","22","75","","attraction","binary","ab","both","","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1945","1902018","0.0-15.0-3.232","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1946","1902530","0.0-15.0-0.233","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ba","25","84","25","66","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1947","1905904","0.0-15.0-1.233","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2906","j","transfer","","","transfer_trial","","","","1","b","ba","25","84","25","66","jk","attraction","binary","ab","both","180","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1948","1906415","0.0-15.0-2.233","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","b","ba","25","84","25","66","","attraction","binary","ab","both","","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1949","1906734","0.0-15.0-3.233","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1950","1907247","0.0-15.0-0.234","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ab","25","75","17","48","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1951","1911544","0.0-15.0-1.234","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","3832","j","transfer","","","transfer_trial","","","","1","a","ab","25","75","17","48","j","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1952","1912555","0.0-15.0-2.234","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","ab","25","75","17","48","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1953","1912863","0.0-15.0-3.234","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1954","1913376","0.0-15.0-0.235","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ab","27","75","17","48","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1955","1915807","0.0-15.0-1.235","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1965","j","transfer","","","transfer_trial","","","","1","a","ab","27","75","17","48","j","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1956","1916819","0.0-15.0-2.235","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","ab","27","75","17","48","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1957","1917135","0.0-15.0-3.235","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
