"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","1793","1836737","0.0-16.0-2.194","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","a","1","ab","22","75","28","75","null","null","","attraction","binary","ab","both","","t","c","","2","","","",""
"","","","","","canvas-keyboard-response","1794","1837048","0.0-16.0-3.194","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1795","1837557","0.0-16.0-0.195","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","bac","25","84","25","90.75","25","66","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1796","1840195","0.0-16.0-1.195","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","2175","","k","transfer","","transfer_trial","","","","a","1","bac","25","84","25","90.75","25","66","kl","attraction","trinary","ac","both","180","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1797","1840706","0.0-16.0-2.195","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","a","1","bac","25","84","25","90.75","25","66","","attraction","trinary","ac","both","","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1798","1841016","0.0-16.0-3.195","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1799","1841525","0.0-16.0-0.196","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","bac","25","84","25","90.75","25","66","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1800","1843075","0.0-16.0-1.196","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1087","","k","transfer","","transfer_trial","","","","a","1","bac","25","84","25","90.75","25","66","kl","attraction","trinary","ac","both","180","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1801","1843585","0.0-16.0-2.196","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","a","1","bac","25","84","25","90.75","25","66","","attraction","trinary","ac","both","","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1802","1843895","0.0-16.0-3.196","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1803","1844403","0.0-16.0-0.197","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ba","24","75","35","103","","","k","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1804","1845898","0.0-16.0-1.197","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1033","","k","transfer","","transfer_trial","","","","a","1","ba","24","75","35","103","null","null","k","filler_easy","binary","a","","","","","","","in","out1","",""
"","","","","","canvas-keyboard-response","1805","1846913","0.0-16.0-2.197","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","a","1","ba","24","75","35","103","null","null","","filler_easy","binary","a","","","","","","","in","out1","",""
"","","","","","canvas-keyboard-response","1806","1847222","0.0-16.0-3.197","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1807","1847733","0.0-16.0-0.198","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","abc","25","66","25","59.25","28","75","jl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1808","1853123","0.0-16.0-1.198","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","4929","","k","transfer","","transfer_trial","","","","b","0","abc","25","66","25","59.25","28","75","jl","attraction","trinary","ac","both","90","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1809","1853635","0.0-16.0-2.198","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","b","0","abc","25","66","25","59.25","28","75","","attraction","trinary","ac","both","","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1810","1853952","0.0-16.0-3.198","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1811","1854463","0.0-16.0-0.199","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ab","25","66","28","75","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1812","1855610","0.0-16.0-1.199","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","683","","k","transfer","","transfer_trial","","","","b","1","ab","25","66","28","75","null","null","jk","attraction","binary","ab","both","90","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1813","1856123","0.0-16.0-2.199","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","b","1","ab","25","66","28","75","null","null","","attraction","binary","ab","both","","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1814","1856439","0.0-16.0-3.199","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1815","1856948","0.0-16.0-0.200","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","acb","25","73","15","48","14","101","j","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1816","1858787","0.0-16.0-1.200","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1375","","j","transfer","","transfer_trial","","","","a","1","acb","25","73","15","48","14","101","j","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1817","1859803","0.0-16.0-2.200","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","a","1","acb","25","73","15","48","14","101","","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1818","1860114","0.0-16.0-3.200","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1819","1860625","0.0-16.0-0.201","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","cba","22","75","19.75","75","28","75","jl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1820","1862930","0.0-16.0-1.201","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1841","","l","transfer","","transfer_trial","","","","a","1","cba","22","75","19.75","75","28","75","jl","attraction","trinary","ac","both","180","t","d","c","2","","","",""
"","","","","","canvas-keyboard-response","1821","1863443","0.0-16.0-2.201","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","l","transfer","","transfer_feedback","","","","a","1","cba","22","75","19.75","75","28","75","","attraction","trinary","ac","both","","t","d","c","2","","","",""
"","","","","","canvas-keyboard-response","1822","1863754","0.0-16.0-3.201","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1823","1864264","0.0-16.0-0.202","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ab","27","66","34","71","","","j","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1824","1865490","0.0-16.0-1.202","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","757","","k","transfer","","transfer_trial","","","","b","0","ab","27","66","34","71","null","null","j","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1825","1869502","0.0-16.0-2.202","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","b","0","ab","27","66","34","71","null","null","","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1826","1869811","0.0-16.0-3.202","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1827","1870320","0.0-16.0-0.203","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","acb","24","74","35","48","34","48","j","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1828","1871603","0.0-16.0-1.203","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","820","","j","transfer","","transfer_trial","","","","a","1","acb","24","74","35","48","34","48","j","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1829","1872614","0.0-16.0-2.203","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","a","1","acb","24","74","35","48","34","48","","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1830","1872924","0.0-16.0-3.203","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1831","1873433","0.0-16.0-0.204","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ab","25","84","25","66","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1832","1874898","0.0-16.0-1.204","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1002","","j","transfer","","transfer_trial","","","","a","1","ab","25","84","25","66","null","null","jk","attraction","binary","ab","both","180","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1833","1875409","0.0-16.0-2.204","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","a","1","ab","25","84","25","66","null","null","","attraction","binary","ab","both","","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1834","1875723","0.0-16.0-3.204","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1835","1876229","0.0-16.0-0.205","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ba","25","66","25","84","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1836","1878122","0.0-16.0-1.205","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1431","","k","transfer","","transfer_trial","","","","a","1","ba","25","66","25","84","null","null","jk","attraction","binary","ab","both","180","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1837","1878633","0.0-16.0-2.205","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","a","1","ba","25","66","25","84","null","null","","attraction","binary","ab","both","","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1838","1878943","0.0-16.0-3.205","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1839","1879453","0.0-16.0-0.206","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","bca","25","84","25","90.75","22","75","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1840","1880731","0.0-16.0-1.206","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","816","","j","transfer","","transfer_trial","","","","b","0","bca","25","84","25","90.75","22","75","kl","attraction","trinary","ac","both","90","t","d","c","4","","","",""
"","","","","","canvas-keyboard-response","1841","1881241","0.0-16.0-2.206","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","b","0","bca","25","84","25","90.75","22","75","","attraction","trinary","ac","both","","t","d","c","4","","","",""
"","","","","","canvas-keyboard-response","1842","1881551","0.0-16.0-3.206","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1843","1882061","0.0-16.0-0.207","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","acb","25","66","25","59.25","28","75","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1844","1883074","0.0-16.0-1.207","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","550","","k","transfer","","transfer_trial","","","","c","1","acb","25","66","25","59.25","28","75","jk","attraction","trinary","ac","both","90","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1845","1883585","0.0-16.0-2.207","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","c","1","acb","25","66","25","59.25","28","75","","attraction","trinary","ac","both","","t","d","c","3","","","",""
"","","","","","canvas-keyboard-response","1846","1883895","0.0-16.0-3.207","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1847","1884404","0.0-16.0-0.208","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","cab","28","75","30.25","75","22","75","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1848","1886721","0.0-16.0-1.208","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1855","","j","transfer","","transfer_trial","","","","c","1","cab","28","75","30.25","75","22","75","jk","attraction","trinary","ac","both","180","t","d","c","1","","","",""
"","","","","","canvas-keyboard-response","1849","1887233","0.0-16.0-2.208","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","c","1","cab","28","75","30.25","75","22","75","","attraction","trinary","ac","both","","t","d","c","1","","","",""
"","","","","","canvas-keyboard-response","1850","1887543","0.0-16.0-3.208","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1851","1888058","0.0-16.0-0.209","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","cba","27","74","34","49","18","83","l","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1852","1890779","0.0-16.0-1.209","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","2254","","l","transfer","","transfer_trial","","","","a","1","cba","27","74","34","49","18","83","l","filler_sample","trinary","a","","","","","","","in","out1","",""
"","","","","","canvas-keyboard-response","1853","1891796","0.0-16.0-2.209","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","l","transfer","","transfer_feedback","","","","a","1","cba","27","74","34","49","18","83","","filler_sample","trinary","a","","","","","","","in","out1","",""
"","","","","","canvas-keyboard-response","1854","1892105","0.0-16.0-3.209","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1855","1892620","0.0-16.0-0.210","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ab","23","82","15","65","","","j","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1856","1895362","0.0-16.0-1.210","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","2278","","j","transfer","","transfer_trial","","","","a","1","ab","23","82","15","65","null","null","j","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1857","1896374","0.0-16.0-2.210","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","j","transfer","","transfer_feedback","","","","a","1","ab","23","82","15","65","null","null","","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1858","1896684","0.0-16.0-3.210","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1859","1897193","0.0-16.0-0.211","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","cab","25","66","25","59.25","25","84","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1860","1919195","0.0-16.0-1.211","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","21537","","k","transfer","","transfer_trial","","","","a","1","cab","25","66","25","59.25","25","84","jk","attraction","trinary","ac","both","180","t","d","c","4","","","",""
"","","","","","canvas-keyboard-response","1861","1919714","0.0-16.0-2.211","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","a","1","cab","25","66","25","59.25","25","84","","attraction","trinary","ac","both","","t","d","c","4","","","",""
"","","","","","canvas-keyboard-response","1862","1920026","0.0-16.0-3.211","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1863","1920536","0.0-16.0-0.212","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","bca","22","75","19.75","75","28","75","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1864","1921601","0.0-16.0-1.212","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","603","","k","transfer","","transfer_trial","","","","c","1","bca","22","75","19.75","75","28","75","kl","attraction","trinary","ac","both","180","t","d","c","2","","","",""
"","","","","","canvas-keyboard-response","1865","1922117","0.0-16.0-2.212","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","c","1","bca","22","75","19.75","75","28","75","","attraction","trinary","ac","both","","t","d","c","2","","","",""
"","","","","","canvas-keyboard-response","1866","1922429","0.0-16.0-3.212","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1867","1922938","0.0-16.0-0.213","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","bca","25","76","16","101","34","102","l","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1868","1924251","0.0-16.0-1.213","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","849","","l","transfer","","transfer_trial","","","","a","1","bca","25","76","16","101","34","102","l","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1869","1925264","0.0-16.0-2.213","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","l","transfer","","transfer_feedback","","","","a","1","bca","25","76","16","101","34","102","","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1870","1925574","0.0-16.0-3.213","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1871","1926084","0.0-16.0-0.214","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","ba","25","84","22","75","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1872","1927706","0.0-16.0-1.214","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1159","","k","transfer","","transfer_trial","","","","a","1","ba","25","84","22","75","null","null","jk","attraction","binary","ab","both","90","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1873","1928217","0.0-16.0-2.214","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","k","transfer","","transfer_feedback","","","","a","1","ba","25","84","22","75","null","null","","attraction","binary","ab","both","","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1874","1928528","0.0-16.0-3.214","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1875","1929041","0.0-16.0-0.215","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","bca","22","75","19.75","75","25","84","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1876","1930065","0.0-16.0-1.215","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","563","","k","transfer","","transfer_trial","","","","c","1","bca","22","75","19.75","75","25","84","kl","attraction","trinary","ac","both","90","t","d","c","2","","","",""
