"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","94","220797","0.0-13.0-1.16","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","95","222364","0.0-13.0-2.16","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1558","","u","learn","","learn_trial","20","90","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","96","223374","0.0-13.0-3.16","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","20","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","97","223435","0.0-13.0-4.16","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","98","223943","0.0-13.0-0.17","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","99","224453","0.0-13.0-1.17","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","100","225566","0.0-13.0-2.17","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1101","","i","learn","","learn_trial","36.6667","60","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","101","226076","0.0-13.0-3.17","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","36.6667","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","102","226137","0.0-13.0-4.17","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","103","226643","0.0-13.0-0.18","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","104","227152","0.0-13.0-1.18","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","105","228220","0.0-13.0-2.18","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1059","","u","learn","","learn_trial","19","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","106","228732","0.0-13.0-3.18","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","19","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","107","228794","0.0-13.0-4.18","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","108","229301","0.0-13.0-0.19","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","109","229810","0.0-13.0-1.19","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","110","230877","0.0-13.0-2.19","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1054","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","111","231386","0.0-13.0-3.19","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","112","231444","0.0-13.0-4.19","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","113","231956","0.0-13.0-0.20","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","114","232469","0.0-13.0-1.20","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","115","233605","0.0-13.0-2.20","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1126","","i","learn","","learn_trial","33.3333","40","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","116","234116","0.0-13.0-3.20","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","33.3333","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","117","234177","0.0-13.0-4.20","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","118","234685","0.0-13.0-0.21","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","119","235195","0.0-13.0-1.21","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","120","236189","0.0-13.0-2.21","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","984","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","121","236697","0.0-13.0-3.21","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","122","236760","0.0-13.0-4.21","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","123","237269","0.0-13.0-0.22","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","124","237781","0.0-13.0-1.22","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","125","238900","0.0-13.0-2.22","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1108","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","126","239409","0.0-13.0-3.22","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","127","239470","0.0-13.0-4.22","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","128","239978","0.0-13.0-0.23","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","129","240491","0.0-13.0-1.23","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","130","241269","0.0-13.0-2.23","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","767","","i","learn","","learn_trial","25.9271","66.4405","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","131","242277","0.0-13.0-3.23","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","learn_feedback","","learn_feedback","25.9271","66.4405","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","132","242336","0.0-13.0-4.23","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
