"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","673","530157","0.0-13.0-0.132","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","674","530667","0.0-13.0-1.132","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","675","531706","0.0-13.0-2.132","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1030","","i","learn","","learn_trial","33.3333","60","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","676","532215","0.0-13.0-3.132","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","33.3333","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","677","532274","0.0-13.0-4.132","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","678","532782","0.0-13.0-0.133","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","679","533291","0.0-13.0-1.133","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","680","534162","0.0-13.0-2.133","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","863","","u","learn","","learn_trial","23.8209","66.7243","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","681","534671","0.0-13.0-3.133","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","23.8209","66.7243","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","682","534729","0.0-13.0-4.133","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","683","535238","0.0-13.0-0.134","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","684","535750","0.0-13.0-1.134","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","685","536202","0.0-13.0-2.134","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","445","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","686","536711","0.0-13.0-3.134","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","687","536770","0.0-13.0-4.134","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","688","537278","0.0-13.0-0.135","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","689","537788","0.0-13.0-1.135","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","690","539074","0.0-13.0-2.135","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1276","","u","learn","","learn_trial","23.3333","90","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","691","540082","0.0-13.0-3.135","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","23.3333","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","692","540141","0.0-13.0-4.135","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","693","540650","0.0-13.0-0.136","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","694","541158","0.0-13.0-1.136","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","695","543514","0.0-13.0-2.136","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","2346","","i","learn","","learn_trial","16.6667","100","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","696","544024","0.0-13.0-3.136","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","16.6667","100","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","697","544083","0.0-13.0-4.136","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","698","544591","0.0-13.0-0.137","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","699","545100","0.0-13.0-1.137","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","700","545850","0.0-13.0-2.137","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","737","","u","learn","","learn_trial","27.8087","78.1624","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","701","546359","0.0-13.0-3.137","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","27.8087","78.1624","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","702","546418","0.0-13.0-4.137","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","703","546926","0.0-13.0-0.138","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","704","547436","0.0-13.0-1.138","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","705","548203","0.0-13.0-2.138","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","758","","i","learn","","learn_trial","16.6667","110","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","706","548712","0.0-13.0-3.138","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","16.6667","110","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","707","548770","0.0-13.0-4.138","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","708","549278","0.0-13.0-0.139","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","709","549787","0.0-13.0-1.139","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","710","551098","0.0-13.0-2.139","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1301","","i","learn","","learn_trial","22.9268","68.4948","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","711","552107","0.0-13.0-3.139","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","22.9268","68.4948","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","712","552166","0.0-13.0-4.139","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
