"success","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","sub_n","rt","response","url","timeout","failed_images","failed_audio","failed_video","view_history","stim","stim_vals","line_lens_order","stim_vals_order_psy","choices","stim_names","corr_ans","give_fb","in_cat","key_choice","choice","choice_psy","correct","fb_in_cat","line_1_in_order","line_2_in_order","line_3_in_order","psy_1_in_order","psy_2_in_order","psy_3_in_order","line_length","exp_trial_type","jnds","dens","distribution","correct_1_psy","correct_2_psy","correct_1_phy","transfer_trial_type","trial_choice_set","difficulty","target_side","competitor_side","tc_correct","side_correct","stim_1_psy","stim_2_psy","stim_3_psy","stim_1_phy","stim_2_phy","stim_3_phy","target_phy","competitor_phy","decoy_phy","target_psy","competitor_psy","decoy_psy","attr_choice"
"","learn_trial","categorize-lines-2","71","461536","0.0-4.0-0.64","line_cat_multi_stim_2","20211118","134","778","","","","","","","","","[219.6805]","[219.6805]","[7.819996723801341,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","219.6805","","","7.819996723801341","NaN","NaN","219.6805","learning","7.82","0.0555","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","72","466161","0.0-4.0-0.65","line_cat_multi_stim_2","20211118","134","584","","","","","","","","","[240.0801]","[240.0801]","[9.640002889317357,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","240.0801","","","9.640002889317357","NaN","NaN","240.0801","learning","9.64","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","73","470800","0.0-4.0-0.66","line_cat_multi_stim_2","20211118","134","595","","","","","","","","","[242.9078]","[242.9078]","[9.87999654402767,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","242.9078","","","9.87999654402767","NaN","NaN","242.9078","learning","9.88","0.1473","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","74","475612","0.0-4.0-0.67","line_cat_multi_stim_2","20211118","134","768","","","","","","","","","[431.9916]","[431.9916]","[21.680001851214875,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","431.9916","","","21.680001851214875","NaN","NaN","431.9916","learning","21.68","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","75","479066","0.0-4.0-0.68","line_cat_multi_stim_2","20211118","134","1406","","","","","","","","","[278.0583]","[278.0583]","[12.649998628714304,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","278.0583","","","12.649998628714304","NaN","NaN","278.0583","learning","12.65","0.1461","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","76","483338","0.0-4.0-0.69","line_cat_multi_stim_2","20211118","134","225","","","","","","","","","[245.4095]","[245.4095]","[10.090003961210742,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","245.4095","","","10.090003961210742","NaN","NaN","245.4095","learning","10.09","0.1552","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","77","487527","0.0-4.0-0.70","line_cat_multi_stim_2","20211118","134","151","","","","","","","","","[269.5099]","[269.5099]","[12.009999151408726,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","269.5099","","","12.009999151408726","NaN","NaN","269.5099","learning","12.01","0.1675","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","78","489978","0.0-4.0-0.71","line_cat_multi_stim_2","20211118","134","407","","","","","","","","","[395.4783]","[395.4783]","[19.87000127695692,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","395.4783","","","19.87000127695692","NaN","NaN","395.4783","learning","19.87","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","79","492107","0.0-4.0-0.72","line_cat_multi_stim_2","20211118","134","81","","","","","","","","","[219.0384]","[219.0384]","[7.760001821279225,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","219.0384","","","7.760001821279225","NaN","NaN","219.0384","learning","7.76","0.0532","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","80","494155","0.0-4.0-0.73","line_cat_multi_stim_2","20211118","134","6","","","","","","","","","[216.1718]","[216.1718]","[7.489996683549617,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","216.1718","","","7.489996683549617","NaN","NaN","216.1718","learning","7.49","0.0439","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","81","496330","0.0-4.0-0.74","line_cat_multi_stim_2","20211118","134","135","","","","","","","","","[266.7626]","[266.7626]","[11.799997807134822,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","266.7626","","","11.799997807134822","NaN","NaN","266.7626","learning","11.8","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","82","500442","0.0-4.0-0.75","line_cat_multi_stim_2","20211118","134","66","","","","","","","","","[255.1777]","[255.1777]","[10.889999657841992,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","255.1777","","","10.889999657841992","NaN","NaN","255.1777","learning","10.89","0.1751","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","83","504818","0.0-4.0-0.76","line_cat_multi_stim_2","20211118","134","332","","","","","","","","","[186.3733]","[186.3733]","[4.450002602943424,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","186.3733","","","4.450002602943424","NaN","NaN","186.3733","learning","4.45","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","84","510292","0.0-4.0-0.77","line_cat_multi_stim_2","20211118","134","1424","","","","","","","","","[259.5727]","[259.5727]","[11.24000160179845,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","259.5727","","","11.24000160179845","NaN","NaN","259.5727","learning","11.24","0.1773","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","85","514768","0.0-4.0-0.78","line_cat_multi_stim_2","20211118","134","439","","","","","","","","","[169.8728]","[169.8728]","[2.5499940348652426,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","169.8728","","","2.5499940348652426","NaN","NaN","169.8728","learning","2.55","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","86","519288","0.0-4.0-0.79","line_cat_multi_stim_2","20211118","134","480","","","","","","","","","[160.7608]","[160.7608]","[1.4200044827487652,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","160.7608","","","1.4200044827487652","NaN","NaN","160.7608","learning","1.42","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","87","521810","0.0-4.0-0.80","line_cat_multi_stim_2","20211118","134","478","","","","","","","","","[157.5]","[157.5]","[1,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","157.5","","","1","NaN","NaN","157.5","learning","1","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","88","526591","0.0-4.0-0.81","line_cat_multi_stim_2","20211118","134","736","","","","","","","","","[319.0728]","[319.0728]","[15.470003199762868,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","319.0728","","","15.470003199762868","NaN","NaN","319.0728","learning","15.47","0.0305","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","89","529304","0.0-4.0-0.82","line_cat_multi_stim_2","20211118","134","672","","","","","","","","","[244.5727]","[244.5727]","[10.01999727725916,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","244.5727","","","10.01999727725916","NaN","NaN","244.5727","learning","10.02","0.1527","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","90","531881","0.0-4.0-0.83","line_cat_multi_stim_2","20211118","134","534","","","","","","","","","[179.6767]","[179.6767]","[3.7000045770362586,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","179.6767","","","3.7000045770362586","NaN","NaN","179.6767","learning","3.7","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","91","536539","0.0-4.0-0.84","line_cat_multi_stim_2","20211118","134","616","","","","","","","","","[219.1453]","[219.1453]","[7.770002263658368,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","219.1453","","","7.770002263658368","NaN","NaN","219.1453","learning","7.77","0.0536","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","92","539233","0.0-4.0-0.85","line_cat_multi_stim_2","20211118","134","652","","","","","","","","","[299.0253]","[299.0253]","[14.139999379866756,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","299.0253","","","14.139999379866756","NaN","NaN","299.0253","learning","14.14","0.0777","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","93","544269","0.0-4.0-0.86","line_cat_multi_stim_2","20211118","134","991","","","","","","","","","[246.0089]","[246.0089]","[10.14000318435935,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","246.0089","","","10.14000318435935","NaN","NaN","246.0089","learning","10.14","0.157","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","94","548816","0.0-4.0-0.87","line_cat_multi_stim_2","20211118","134","504","","","","","","","","","[234.4085]","[234.4085]","[9.15000048365187,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","234.4085","","","9.15000048365187","NaN","NaN","234.4085","learning","9.15","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","95","551376","0.0-4.0-0.88","line_cat_multi_stim_2","20211118","134","518","","","","","","","","","[217.0172]","[217.0172]","[7.569995413282384,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","217.0172","","","7.569995413282384","NaN","NaN","217.0172","learning","7.57","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","96","554232","0.0-4.0-0.89","line_cat_multi_stim_2","20211118","134","817","","","","","","","","","[162.972]","[162.972]","[1.6999965920516682,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","162.972","","","1.6999965920516682","NaN","NaN","162.972","learning","1.7","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","97","556833","0.0-4.0-0.90","line_cat_multi_stim_2","20211118","134","559","","","","","","","","","[226.3169]","[226.3169]","[8.429996955028699,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","226.3169","","","8.429996955028699","NaN","NaN","226.3169","learning","8.43","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","98","560177","0.0-4.0-0.91","line_cat_multi_stim_2","20211118","134","1307","","","","","","","","","[263.7858]","[263.7858]","[11.56999829145361,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","263.7858","","","11.56999829145361","NaN","NaN","263.7858","learning","11.57","0.1755","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","99","563043","0.0-4.0-0.92","line_cat_multi_stim_2","20211118","134","826","","","","","","","","","[402.0934]","[402.0934]","[20.209997704058477,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","402.0934","","","20.209997704058477","NaN","NaN","402.0934","learning","20.21","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","100","565682","0.0-4.0-0.93","line_cat_multi_stim_2","20211118","134","593","","","","","","","","","[242.9078]","[242.9078]","[9.87999654402767,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","242.9078","","","9.87999654402767","NaN","NaN","242.9078","learning","9.88","0.1473","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","101","569180","0.0-4.0-0.94","line_cat_multi_stim_2","20211118","134","1453","","","","","","","","","[260.715]","[260.715]","[11.330000052216096,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","260.715","","","11.330000052216096","NaN","NaN","260.715","learning","11.33","0.1772","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","102","572053","0.0-4.0-0.95","line_cat_multi_stim_2","20211118","134","824","","","","","","","","","[288.4217]","[288.4217]","[13.400003101690814,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","288.4217","","","13.400003101690814","NaN","NaN","288.4217","learning","13.4","0.1123","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","103","577288","0.0-4.0-0.96","line_cat_multi_stim_2","20211118","134","1191","","","","","","","","","[233.8373]","[233.8373]","[9.099995620874756,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","233.8373","","","9.099995620874756","NaN","NaN","233.8373","learning","9.1","0.1123","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","104","580240","0.0-4.0-0.97","line_cat_multi_stim_2","20211118","134","910","","","","","","","","","[441.7966]","[441.7966]","[22.140001360089144,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","441.7966","","","22.140001360089144","NaN","NaN","441.7966","learning","22.14","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
